observation_id,rep_id,rep_name,manager_id,manager_name,team_id,team_name,territory_id,territory_name,period,payout_date,split,anomaly_score,anomaly_percentile,raw_score,threshold_flag,manager_review_flag,review_priority,risk_band,primary_reason,gross_sales,net_sales,sales_growth,rolling_sales_mean,target_sales,attainment_pct,final_incentive_paid,expected_incentive,incentive_calculation_residual,average_discount_pct,return_rate,post_incentive_return_rate,end_of_period_sales_share,completed_visit_count,average_visit_duration,crm_interaction_count,claimed_expense_amount,distance_claim_ratio,available_field_hours,required_total_hours,capacity_utilization_pct,required_fte,available_fte,fte_gap,priority_customer_coverage_gap,capacity_risk_band,currency_code,data_lineage
RPER_8224185c3f6f90ec,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2019-03-01,2019-04-18,test,0.7824503144109818,78.24503144109818,2.1053899896401833,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,22556248.0,20175488.197190557,0.32964987192426637,11717572.338408917,15836310.18,118.34484815178132,30000.0,30000.0,0.0,0.09518193941156898,0.01408235580913562,0.018025017149750022,0.09181309607333159,79,47.75,204,1015.6773558185248,1.0238511682888365,114.51732517134792,94.09012190726753,82.16234684706795,0.560060249448021,0.6816507450675472,-0.12159049561952617,0.0,low,UNK,synthetic_derived
RPER_35f915e5145711bd,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-07-01,2017-08-15,train,0.7808510638297872,78.08510638297872,2.080422679161122,False,False,Context only,low,Post incentive return rate was the largest PCA reconstruction deviation (observed 0.1296).,27581872.0,24334345.526359573,0.36244035290760773,13575324.965174587,15698148.26,169.61755896974518,25000.0,25000.0,0.0,0.09625513259069779,0.009851460850675483,0.12961121435584128,0.09108455991321086,82,48.20238095238095,198,1136.4967412144383,1.034621332270654,120.31091339865671,109.67119013621237,91.1564770294869,0.6528047031917403,0.7161363892777185,-0.06333168608597817,2.625,medium,UNK,synthetic_derived
RPER_6c3260f33a382a89,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-05-01,2018-06-15,train,0.776595744680851,77.6595744680851,2.0638837744181906,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,28313276.0,24269252.423379995,0.6648853704659256,18937007.0796581,20609906.22,120.15662528911986,27500.0,27500.0,0.0,0.09185185586680941,0.010888749938935896,0.03294249822925591,0.045196428967531614,79,47.36904761904762,226,881.5266309040019,1.031285654851902,126.60593637656203,90.0251602911765,71.10658699558613,0.5358640493522411,0.7536067641462025,-0.21774271479396146,0.0,low,UNK,synthetic_derived
RPER_8a408e7e4ad4636e,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2019-03-01,2019-04-18,test,0.7752045459800035,77.52045459800036,2.0328040702126766,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,35641515.0,31497465.6628082,0.24731235564950105,19036120.745116465,24607629.19,135.44856461753116,30000.0,30000.0,0.0,0.09673879311414091,0.006554232312854975,0.002086537947835599,0.043339426021647004,80,49.345238095238095,182,1122.2860834555086,1.0195748528816304,109.46365928680943,94.379386786416,86.21983533286547,0.5617820642048572,0.6515694005167229,-0.08978733631186564,0.875,medium,UNK,synthetic_derived
RPER_3b7ee9bc174a5780,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2019-02-01,2019-03-18,test,0.7749482068535846,77.49482068535846,2.027077394202594,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,24937687.0,22192074.97507844,1.7606413329147959,12477596.935968583,10216009.49,191.1405123439134,30000.0,30000.0,0.0,0.09850374699021652,0.00710973108295044,0.004173578392043051,0.12799206162097504,80,47.11904761904762,174,1081.1415355822833,1.0093855401894307,100.65884269206364,111.85110318525548,111.1190037495576,0.6657803761027112,0.5991597779289503,0.06662059817376098,3.625,high,UNK,synthetic_derived
RPER_b748175e64b57d4a,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2019-04-01,2019-05-18,test,0.7734798632093032,77.34798632093032,1.994274253926145,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,19322518.0,17254391.76354572,-0.18243719111822485,13304896.947773492,13525657.43,133.38830708543836,30000.0,30000.0,0.0,0.09635758476226172,0.011159300101954057,0.002934528245563801,0.06199176928944387,79,47.964285714285715,154,881.2240723912752,1.0289922126658095,129.3757710309371,117.15375832066279,90.55308995426066,0.6973437995277547,0.7700938751841494,-0.07275007565639469,7.125,medium,UNK,synthetic_derived
RPER_2e651fac95659cce,REP_0dfc420450a6,Abigail Thompson,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-07-01,2018-08-15,validation,0.7727952783150032,77.27952783150032,1.9789804673481042,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,24417367.0,22056504.901724122,-0.409308269014658,20731872.038421962,17095066.92,121.7231905546133,27500.0,27500.0,0.0,0.09208269502920557,0.026588476084498207,0.0038423563984221654,0.06411669983186112,71,48.67857142857143,238,903.6991942264063,1.0053465737791343,100.07901845791737,121.0269654062279,120.93140727306294,0.7203986036084994,0.5957084432018891,0.1246901604066103,5.5,critical,UNK,synthetic_derived
RPER_7d6c66da7837cf61,REP_0dfc420450a6,Abigail Thompson,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-01-01,2018-02-15,train,0.7723404255319148,77.23404255319149,1.9688189498403406,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,28375060.0,25430402.660290647,1.5201041277093061,13827087.356055519,15786521.35,135.0607969771443,27500.0,27500.0,0.0,0.09085733129571685,0.005957738969599614,0.0037544938396031533,0.09324242760183428,73,46.25,215,906.536839498815,1.0275186632891682,108.92934246896888,126.74268618018694,116.35311781698546,0.7544207510725413,0.6483889432676719,0.10603180780486932,5.375,high,UNK,synthetic_derived
RPER_b68a4e83af6624f8,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-02-01,2018-03-15,train,0.7680851063829788,76.80851063829788,1.9628868935810255,False,False,Context only,low,Return rate was the largest PCA reconstruction deviation (observed 0.1858).,18568696.0,16720280.994496144,-0.3846754463767885,24776595.24239443,30946941.22,52.52217425084692,26292.86,26292.86,0.0,0.08866449644915088,0.18581306069372636,0.0022989379385655578,0.15494297828061837,80,44.05952380952381,236,1008.4740045016841,0.9887838063784701,113.85939659075783,84.8627288390484,74.53291636883385,0.5051352907086214,0.6777345035164156,-0.17259921280779422,0.875,low,UNK,synthetic_derived
RPER_94da8111a3a4b5b8,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-09-01,2017-10-15,train,0.7638297872340426,76.38297872340426,1.9466380162251777,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,29493623.0,25857695.80342337,0.7858370483845781,16936829.709666673,20953807.83,140.83073922538065,25000.0,25000.0,0.0,0.10146836697477907,0.006866627208586414,0.004510071277375821,0.1309663741819201,77,48.142857142857146,192,854.3766912015091,1.0273369132442267,116.29458385458648,90.87357893560593,78.14085224229642,0.5409141603309877,0.69222966580111,-0.1513155054701223,6.375,low,UNK,synthetic_derived
RPER_39225b87367dc735,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-03-01,2018-04-15,train,0.7595744680851064,75.95744680851064,1.9461518325583478,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,43370483.0,38535890.45481845,1.1459881316406177,14686304.690777063,14076598.91,270.820407215037,27500.0,27500.0,0.0,0.08946242410359836,0.0069607025431673245,0.00651348519518774,0.3853304025725546,76,47.23809523809524,229,988.2849457304504,1.0157943536748588,117.07877909653877,103.49165275334994,88.39488552234953,0.616021742579464,0.6968974946222546,-0.08087575204279063,1.75,medium,UNK,synthetic_derived
RPER_25b19f1337e01b96,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-07-01,2018-08-15,validation,0.7582081389236509,75.8208138923651,1.939461703441156,False,False,Context only,low,Return clawback ratio was the largest PCA reconstruction deviation (observed 0.4381).,17281334.0,15521063.57992889,-0.3700989205880608,18733876.18136814,24672128.24,67.81907012275974,22816.21,22816.21,0.0,0.09071370162696522,0.14683578845225378,0.0021802355369880478,0.1961533517011977,77,48.45238095238095,234,999.8306439619306,1.0337727586887033,122.3234182848277,96.20175484720463,78.64541082656856,0.5726294931381227,0.7281155850287363,-0.15548609189061358,0.875,low,UNK,synthetic_derived
RPER_baa4f08266bbfdce,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2019-03-01,2019-04-18,test,0.7567888421993132,75.67888421993132,1.9325122225918185,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,27223007.0,24042770.595629916,0.47485301700222116,15009594.91643467,21273090.68,115.13804158076381,30000.0,30000.0,0.0,0.09875213162263388,0.010322608137095696,0.020563371588609426,0.26414661586561405,80,50.44047619047619,175,1036.1871250876452,1.0240822004664871,114.16450099863975,88.93828852520558,77.90362831460652,0.5293945745547951,0.6795506011823795,-0.15015602662758443,0.875,low,UNK,synthetic_derived
RPER_24722c74ad842ddc,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2019-02-01,2019-03-18,test,0.756063020963967,75.6063020963967,1.9289582928965083,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,16173419.0,14552948.357680432,0.9875249662624574,14168977.93684393,13946177.91,105.83108503999992,30000.0,30000.0,0.0,0.09736818008257896,0.0019073224190900395,0.004961190295067936,0.09158192528474551,79,47.666666666666664,153,1070.427194161869,1.0187996024035966,132.90930039620406,85.05745443303249,63.996615872234145,0.5062943716251934,0.7911267880726432,-0.28483241644744983,1.875,low,UNK,synthetic_derived
RPER_fdbe2ba719284c0c,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-03-01,2018-04-15,train,0.7553191489361702,75.53191489361703,1.925315978838506,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,35772107.0,31875491.695281476,1.2560108691258287,12625786.154466623,15180895.34,234.0533183604444,27500.0,27500.0,0.0,0.08857190132673028,0.02672053773564376,0.007637477017100928,0.34648967811158604,80,49.80952380952381,233,1039.151590974081,1.017523107398741,135.5412319193668,109.80976682204984,81.01576565821347,0.6536295644169633,0.8067930471390881,-0.15316348272212477,1.75,low,UNK,synthetic_derived
RPER_c19d4889c15d29bd,REP_0dfc420450a6,Abigail Thompson,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-10-01,2018-11-15,validation,0.7534749706709764,75.34749706709763,1.9012374195876518,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,26103504.0,23419088.0321483,0.4227409719794349,20139559.718470637,23477615.5,112.47317494925197,27500.0,27500.0,0.0,0.09035659125726433,0.013198694002250745,0.003551238695427554,0.10031885536978831,79,45.23809523809524,261,939.6882139111927,1.0285185145421807,98.1903846625712,134.86336236050568,137.34884818300716,0.8027581092887243,0.5844665753724476,0.21829153391627665,1.75,critical,UNK,synthetic_derived
RPER_3bdecb19388b7eaa,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2019-03-01,2019-04-18,test,0.7518130451041605,75.18130451041604,1.8795384472126162,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 3e+04).,21194241.0,18752416.734988943,-0.1549948909217463,13199359.318794196,10819424.74,193.90593111619947,30000.0,30000.0,0.0,0.09708526738055251,0.005158758661881948,0.003184367368657192,0.06857114957430345,75,47.79761904761905,183,1031.2034354411703,1.0155957641667877,115.37946100948747,112.4846038304425,97.49101169851458,0.6695512132764434,0.686782506008854,-0.01723129273241064,3.625,medium,UNK,synthetic_derived
RPER_6769500bd74943a9,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-09-01,2018-10-15,validation,0.7511871244914439,75.11871244914438,1.8713660992113001,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,33065553.0,29612148.765424386,0.8835905866085081,26381196.819461197,24702630.69,129.44729254004258,27500.0,27500.0,0.0,0.09072712105013955,0.0024934768994613293,0.009794906447361284,0.10137837739127067,79,46.36904761904762,205,814.8162242348466,1.029723355605509,125.60330541064788,89.27997853825313,71.08091482653332,0.5314284436800781,0.7476387226824278,-0.21621027900234968,2.625,low,UNK,synthetic_derived
RPER_cf3055f082e65fce,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-07-01,2018-08-15,validation,0.7511084386836865,75.11084386836865,1.8703387360110892,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.601e+04).,12363917.0,11165670.58694282,-0.6017734834859778,17974989.691093143,15233963.09,77.42958041605232,26008.7,26008.7,0.0,0.08767524212449632,0.04337910960468661,0.007015144231849811,0.10812211847245033,77,49.88095238095238,229,1055.6274622622216,1.003753295499577,129.82061584909633,137.282490594453,105.74783496176784,0.8171576821098393,0.7727417610065258,0.044415921103313494,4.5,high,UNK,synthetic_derived
RPER_0ae6354508d10a3e,REP_0dfc420450a6,Abigail Thompson,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-02-01,2018-03-15,train,0.7510638297872341,75.1063829787234,1.8697562988483616,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,32199638.0,28717397.47486211,0.12925453279212432,17474992.968288466,20485683.71,145.47900592572654,27500.0,27500.0,0.0,0.09179867648078271,0.022213245527167597,0.026277086682626002,0.05664099737670107,79,46.07142857142857,216,953.1249076393768,1.0209121186378336,116.63046945553218,134.39248703274288,115.22931156852013,0.7999552799568028,0.6942289848543582,0.10572629510244458,3.625,high,UNK,synthetic_derived
RPER_49baf93472a7fd1c,REP_0dfc420450a6,Abigail Thompson,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-09-01,2018-10-15,validation,0.7502612271030077,75.02612271030077,1.8684929368630043,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,18479278.0,16460542.35688857,-0.24843306496744771,27099421.63234492,27059959.23,65.27852709344035,27500.0,27500.0,0.0,0.0895924291464166,0.014285664642523888,0.015445025857002746,0.11901061837686314,78,45.51190476190476,209,1102.7480971386017,1.022216377872092,96.86524309495633,113.89884913608445,117.5848482870478,0.6779693400957407,0.5765788279461687,0.10139051214957207,4.5,high,UNK,synthetic_derived
RPER_ae0a3c635c2f1be7,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-12-01,2018-01-15,train,0.7468085106382979,74.68085106382979,1.8630580799737129,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,14035386.0,12472874.887222147,0.2124785271177296,12610272.140035376,11890667.2,112.30846556220146,25000.0,25000.0,0.0,0.10156007077967859,0.02524269536064507,0.0008663279023088173,0.1678488584858189,69,47.178082191780824,145,769.7013917374514,1.0121195708692596,129.16956175804629,92.29751500568693,71.4545390953434,0.549389970271946,0.7688664390359898,-0.2194764687640438,1.75,low,UNK,synthetic_derived
RPER_1eda3cf7d86ad1f3,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-08-01,2018-09-15,validation,0.7466477315241191,74.66477315241191,1.86186164479726,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,14336520.0,13011753.15785509,0.165335575372525,17552980.769926958,15604344.31,84.91447478056034,27500.0,27500.0,0.0,0.08753368642879722,0.01593976154519877,0.007280176112123189,0.09034295945962409,79,46.48809523809524,215,1093.9729233085918,1.0209835416995716,121.01623222676763,138.90707142885415,114.78383426163987,0.8268278061241319,0.7203347156355215,0.10649309048861033,12.5,high,UNK,synthetic_derived
RPER_506fccbbcebf23c1,REP_0dfc420450a6,Abigail Thompson,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-11-01,2018-12-15,validation,0.744549699517038,74.4549699517038,1.8462491735666695,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,27482499.0,24318565.275635313,0.03840786807121883,20593754.0952787,25412253.87,103.02452577816777,27500.0,27500.0,0.0,0.08935532176594484,0.017412565528228927,0.001343358165313804,0.1449618772327814,80,44.714285714285715,228,988.8930192455249,1.0275458870466128,106.21058148067743,124.80073256696096,117.50310640156468,0.7428615033747676,0.6322058421468895,0.11065566122787818,2.75,high,UNK,synthetic_derived
RPER_3d3d74b699790098,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-07-01,2018-08-15,validation,0.743370230057491,74.3370230057491,1.837472170669485,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,36291528.0,32638729.35985063,0.41675235106249203,22295282.394370735,24900061.06,112.5248200758501,27500.0,27500.0,0.0,0.09384225006861666,0.008995168330505754,0.008996362212408305,0.42338952523396056,79,47.595238095238095,214,1112.6835146759845,1.0259580341681176,112.44641222933339,109.1739220378299,97.08973356586132,0.6498447740347018,0.6693238823174606,-0.019479108282758895,3.75,medium,UNK,synthetic_derived
