observation_id,representative,manager,team,country,product_class,month,source_partition,sales,quantity,transaction_count,transaction_value,unique_customers,new_customers,product_breadth,city_coverage,geographic_spread,distributor_count,distributor_concentration,distributor_mix_change,channel_mix,subchannel_mix,simulated_target,simulated_expected_incentive,simulated_actual_payout,simulated_adjustment,simulated_payout_delta,simulated_attainment,repeat_customers,lost_customers,distributor_mix_summary,channel_summary,pca_raw_score,pca_score_percentile,pca_review_flag,pca_threshold_exceedance,pca_raw_threshold,ewma_score,robust_peer_percentile,kmeans_percentile,autoencoder_percentile,isolation_forest_percentile,temporal_review_flag,robust_peer_flag,peer_flag,kmeans_distance,kmeans_cluster,dbscan_cluster,dbscan_noise,top_driver_1_feature,top_driver_1,top_driver_1_contribution,top_driver_2_feature,top_driver_2,top_driver_2_contribution,top_driver_3_feature,top_driver_3,top_driver_3_contribution,strongest_peer_deviation_metric,strongest_peer_deviation_value,peer_comparison_cohort,strongest_history_deviation_metric,strongest_history_deviation_value,temporal_metric_feature,temporal_observed,temporal_expected,temporal_direction,temporal_history_length,temporal_available,temporal_metric,ewma_sales_observed,ewma_sales_expected,ewma_sales_raw_score,ewma_sales_history_length,ewma_sales_available,business_rule_flag,business_rule_summary,number_of_supporting_signals,review_priority,model_agreement_summary,pca_rank,review_rank
obs_ac208950ac875d7b,Stella Given,Alisha Cordwell,Charlie,Germany|Poland,Antimalarial,2018-11-01,validation,5965856.0,12528.0,103,57920.93203883495,92,6,34,92,5.267163678899662,15,0.4084170933024909,0.556032411733908,0.4738731918835477,0.6417426216927029,1965283.26,2767.810720068923,2767.810720068923,0.0,0.0,303.5621440137846,86,76,15 distributors; concentration index 0.408; mix change 0.556,Channel diversity index 0.474; subchannel diversity index 0.642,0.102290330260356,0.9731843106627754,False,True,0.0837369402687258,0.6394473580078428,0.9576852785073046,0.9683402652048998,0.9435196111911668,0.8612024395657474,False,False,False,11.263829127898758,2,-1,True,new_customers,New customers,3.034006315470881,average_price,Average price,0.5155449504803779,simulated_actual_payout_peer_percentile,DEMO payout: peer percentile,0.498457792875075,DEMO payout,6.10016083867232,product_class|peer_country|date,Sales: personal history deviation,3.658366867546575,total_sales,5965856.0,2898552.11899342,up,22,True,Sales,5965856.0,2898552.11899342,3.2644166542340107,22,True,True,Sales growth is concentrated in few customers,1,Medium,PCA + Business Rule,427,427
obs_97e49fd0497d2bc9,Daniel Gates,Alisha Cordwell,Charlie,Germany|Poland,Antipiretics,2018-11-01,validation,3869031.0,7985.0,84,46059.892857142855,81,15,34,81,5.19990997414761,13,0.2115098991060461,0.3620811784920701,0.4711654035921269,0.7311257225686403,2667610.39,1562.9666791408767,1562.9666791408767,0.0,0.0,145.03733433127016,66,97,13 distributors; concentration index 0.212; mix change 0.362,Channel diversity index 0.471; subchannel diversity index 0.731,0.1022445769358056,0.9731667983378592,False,True,0.0837369402687258,0.4844259861459039,0.0259281051114743,0.6477443971410604,0.9832546004856588,0.7248123161678319,False,False,False,8.112260352265624,3,1,False,distributor_mix_change,Distributor mix change,1.399302194164423,distinct_customers_team_relative,Customer coverage: team relative,0.8623668333242273,product_breadth_change,Product breadth change,0.8160346740324728,Quantity,-0.3879362164011488,product_class|peer_country|date,DEMO payout: personal history deviation,5.146927288484739,simulated_actual_payout,1562.9666791408767,1291.6859644595916,up,22,True,DEMO payout,3869031.0,3342695.907359163,1.2362127364402848,22,True,False,,0,Medium,PCA only,428,428
obs_d25e74c6df97189c,Erica Jones,James Goodwill,Alfa,Germany|Poland,Analgesics,2018-08-01,validation,1769417.0,3422.0,103,17178.805825242718,98,19,35,98,5.473583798218521,12,0.2685361669715144,0.1580537493761033,0.4867284471491701,0.671656836413812,3824132.5,597.0232137615525,597.0232137615525,0.0,0.0,46.26976183487366,79,81,12 distributors; concentration index 0.269; mix change 0.158,Channel diversity index 0.487; subchannel diversity index 0.672,0.1021010828997683,0.9731118752430384,False,True,0.0837369402687258,0.2593600038716167,0.4388227371605467,0.7500603823979392,0.9545796113892968,0.9238538534112064,False,False,False,8.59387941081605,3,1,False,distributor_mix_change,Distributor mix change,2.514802260087808,simulated_actual_payout_peer_median,DEMO payout: peer median,1.1732268371580532,distinct_products,Product breadth,0.9227077110296906,DEMO payout,-1.1067158824209014,product_class|peer_country|date,Sales: personal history deviation,-1.2008300170787,total_sales,1769417.0,4323939.825385019,down,19,True,Sales,1769417.0,4323939.825385019,1.1975729129166317,19,True,False,,0,Medium,PCA only,429,429
obs_16c8b6367b06dec1,Steve Pepple,Tracy Banks,Bravo,Germany|Poland,Antimalarial,2018-09-01,validation,1451111.0,3523.0,77,18845.597402597403,75,16,32,75,5.780510761191391,12,0.2566753022742368,0.5126459995293868,0.4999362597952607,0.5973096179691179,2832240.44,634.2658393790889,634.2658393790889,0.0,0.0,51.23544525054518,59,83,12 distributors; concentration index 0.257; mix change 0.513,Channel diversity index 0.500; subchannel diversity index 0.597,0.1020134892803445,0.9730783483258356,False,True,0.0837369402687258,0.5566259513249107,0.1487544483985765,0.4498105219322684,0.9525408426008036,0.6868235110572649,False,False,False,7.325174393303892,3,1,False,total_quantity_rolling_median,Quantity: rolling median,1.2527769416125667,total_quantity_lag_3,Quantity: lag 3,0.7666115115857488,distinct_customers_rolling_std,Customer coverage: rolling std,0.7440064713395917,Quantity,-0.6744907594765952,product_class|peer_country|date,Quantity: personal history deviation,-2.98136251667806,total_quantity,3523.0,11916.281382528285,down,20,True,Quantity,1451111.0,2881894.2069304325,2.0244092322723723,20,True,False,,0,Medium,PCA only,430,430
obs_475498238e5d1e8d,Jessica Smith,Britanny Bold,Delta,Germany|Poland,Mood Stabilizers,2018-11-01,validation,2213690.0,2764.0,120,18447.416666666668,111,11,40,111,5.607990390386382,13,0.2969294247771198,0.1486503642046864,0.4842910462735895,0.6844931049818814,7073241.75,484.7251173763431,484.7251173763431,0.0,0.0,31.296682316845736,100,110,13 distributors; concentration index 0.297; mix change 0.149,Channel diversity index 0.484; subchannel diversity index 0.684,0.1018490995474124,0.9730154272934448,False,True,0.0837369402687258,0.4054425388722306,0.3671436052379722,0.7884190656239827,0.9742156668747902,0.9669979570322093,False,False,False,8.784269434679233,3,1,False,distributor_mix_change,Distributor mix change,3.085525127352636,new_customers,New customers,1.611912683036073,total_quantity,Quantity,0.7940041856004105,Quantity,-0.996736515026046,product_class|peer_country|team|date,Quantity: personal history deviation,-1.8937961516772928,total_quantity,2764.0,10371.011327499376,down,22,True,Quantity,2213690.0,5034568.707623717,0.9159455628420414,22,True,True,Repeated prior rule-triggering periods (not confirmed misconduct),1,Medium,PCA + Business Rule,431,431
obs_5ca7335930051c72,Steve Pepple,Tracy Banks,Bravo,Germany|Poland,Antibiotics,2018-10-01,validation,7429002.0,14745.0,126,58960.333333333336,116,13,35,115,5.321281545139527,14,0.328348267476474,0.4878780192275117,0.4580035632378726,0.6431500459068451,2720566.81,2615.3408496885986,2615.3408496885986,0.0,0.0,273.0681699377197,103,69,14 distributors; concentration index 0.328; mix change 0.488,Channel diversity index 0.458; subchannel diversity index 0.643,0.1016735891952411,0.9729482497857204,False,True,0.0837369402687258,0.9019748989274908,0.9190362397069384,0.6851763586320493,0.8922955923412362,0.8533039245185413,True,False,False,8.280420817142735,2,1,False,new_customers,New customers,1.9817407502068856,distinct_customers_team_relative,Customer coverage: team relative,0.7960242719342648,simulated_actual_payout_year_over_year_growth,DEMO payout: year-over-year change,0.7746183192622551,Quantity,4.237741848329299,product_class|peer_country|date,Sales: personal history deviation,9.859695160367664,total_sales,7429002.0,2676859.8756599925,up,21,True,Sales,7429002.0,2676859.8756599925,9.112783952039926,21,True,True,Sales growth is concentrated in few customers,2,Medium,PCA + Temporal + Business Rule,432,432
obs_b41e3317a598f9b8,Morris Garcia,Tracy Banks,Bravo,Germany,Mood Stabilizers,2019-02-01,test,3070812.0,6060.0,65,47243.26153846154,60,6,33,60,2.412035211690056,6,0.306568226769434,0.5039359651402376,0.4774817312828001,0.7034524173239891,2572148.96,1242.3377532536065,1242.3377532536065,0.0,0.0,119.38702026028852,54,44,6 distributors; concentration index 0.307; mix change 0.504,Channel diversity index 0.477; subchannel diversity index 0.703,0.1016622775069449,0.9729439201777028,False,True,0.0837369402687258,0.4238908478618486,0.0042357327904868,0.9839210099131298,0.9940886546711564,0.910191418590582,False,False,False,12.177236581650654,3,-1,True,distinct_customers_rolling_std,Customer coverage: rolling std,1.5875083658862557,new_customers,New customers,0.8781209033506983,total_sales_rolling_mean_3,Sales: rolling mean 3,0.69240356143286,Customer coverage,0.1694915254237288,product_class|peer_country|date,Customer coverage: personal history deviation,-2.8244300553082424,distinct_customers,60.0,83.70795700836214,down,25,True,Customer coverage,3070812.0,3551829.524680553,0.3061657691996205,25,True,False,,0,Medium,PCA only,433,433
obs_87a8cb1c321eb328,Stella Given,Alisha Cordwell,Charlie,Germany|Poland,Antibiotics,2018-11-01,validation,1120814.0,2795.0,85,13186.04705882353,79,9,32,79,5.766352304491343,11,0.2177917335546298,0.4034103526509173,0.4150620320090912,0.6707300929270774,1970020.23,676.7014557510406,676.7014557510406,0.0,0.0,56.893527433472094,70,91,11 distributors; concentration index 0.218; mix change 0.403,Channel diversity index 0.415; subchannel diversity index 0.671,0.101441823340922,0.9728595401895274,False,True,0.0837369402687258,0.2291089311369499,0.3857551930287265,0.9167685695522136,0.9776952974062004,0.880090820696169,False,False,False,9.859168459441026,0,1,False,new_customers,New customers,1.162209069728953,distinct_customers_rolling_std,Customer coverage: rolling std,1.0634027922758371,distributor_mix_change,Distributor mix change,0.8938379704909137,Customer coverage,-1.0227272727272727,product_class|date,Quantity: personal history deviation,-0.7405360846112875,total_quantity,2795.0,5030.311161437218,down,22,True,Quantity,1120814.0,2130125.768245199,0.8085229361638796,22,True,False,,0,Medium,PCA only,434,434
obs_f9f3303f72545037,Steve Pepple,Tracy Banks,Bravo,Germany|Poland,Antimalarial,2018-08-01,validation,4597541.0,14284.0,97,47397.32989690721,91,18,35,91,5.7553128254158015,14,0.4239225726771074,0.7155730211251351,0.4998936520062931,0.660223031242019,2426221.65,2118.673220766949,2118.673220766949,0.0,0.0,189.4938576613559,73,78,14 distributors; concentration index 0.424; mix change 0.716,Channel diversity index 0.500; subchannel diversity index 0.660,0.1013225679364025,0.972813894558035,False,True,0.0837369402687258,0.8277043583388012,0.9381619452486932,0.7587004066208902,0.9925589769687896,0.8180380183386211,False,False,False,8.621847243994639,2,1,False,total_quantity_peer_median,Quantity: peer median,0.8420659193922964,total_sales_trend,Sales: prior trend,0.5760991546858626,total_quantity_rolling_median,Quantity: rolling median,0.5475870968732997,Sales,5.006114751923517,product_class|peer_country|date,Sales: personal history deviation,6.699206289973522,total_sales,4597541.0,2146617.0099006174,up,19,True,Sales,4597541.0,2146617.0099006174,5.912244295194707,19,True,False,,0,Medium,PCA only,435,435
obs_db0fcfce59c29ec3,Daniel Gates,Alisha Cordwell,Charlie,Germany,Mood Stabilizers,2019-01-01,test,1581419.0,3731.0,56,28239.625,51,4,32,51,2.6035173557431586,3,0.6559848386846245,0.2715594503087034,0.3621431707146541,0.5172280833149687,3937566.4,551.2175870862775,551.2175870862775,0.0,0.0,40.162344944837,47,79,3 distributors; concentration index 0.656; mix change 0.272,Channel diversity index 0.362; subchannel diversity index 0.517,0.1009550580687022,0.9726732282288364,False,True,0.0837369402687258,0.5909289398409936,0.0163701067615658,0.9760226053975016,0.9868848422156732,0.966641105653486,False,False,False,11.71318220136224,3,-1,True,distributor_count,Distributor count,1.5262211265051135,total_sales_team_relative,Sales: team relative,0.8646151044926017,distributor_mix_change,Distributor mix change,0.801794788527806,Customer coverage,0.3372453797382976,product_class|peer_country|date,Customer coverage: personal history deviation,-3.372453797382976,distinct_customers,51.0,99.9695879749038,down,24,True,Customer coverage,1581419.0,3540623.7703795778,0.8430711260818113,24,True,False,,0,Medium,PCA only,436,436
obs_944c60e265db1b64,Sheila Stones,Britanny Bold,Delta,Germany|Poland,Antipiretics,2018-11-01,validation,4566868.0,8102.0,104,43912.19230769231,95,18,32,95,5.529162248768242,15,0.5110047527883452,0.3334406878029325,0.2511202567488637,0.5038063686443117,2239988.38,2269.395466685412,2269.395466685412,0.0,0.0,203.8790933370824,77,108,15 distributors; concentration index 0.511; mix change 0.333,Channel diversity index 0.251; subchannel diversity index 0.504,0.1009477854185639,0.972670444583856,False,True,0.0837369402687258,0.8489075604720098,0.6028375565369833,0.8661050525299172,0.9639198297624172,0.9082154360243462,False,False,False,9.322066625061826,3,1,False,distributor_mix_change,Distributor mix change,1.072974658398142,distinct_customers_team_relative,Customer coverage: team relative,1.0657729385674817,customer_loss_rate,Customer loss rate,0.772560769794542,Customer coverage,1.4457831325301205,product_class|peer_country|team|date,DEMO payout: personal history deviation,8.922422108603717,simulated_actual_payout,2269.395466685412,1274.818539763947,up,22,True,DEMO payout,4566868.0,2950138.0598179456,4.015123523178993,22,True,False,,0,Medium,PCA only,437,437
obs_2a3a9d586a42d313,Alan Ray,James Goodwill,Alfa,Germany|Poland,Antiseptics,2018-10-01,validation,3885762.0,10423.0,164,23693.67073170732,151,8,48,151,5.319797011963682,13,0.2624949753002636,0.4359580815709848,0.4935548049656257,0.6955444437759334,2679800.44,1562.523957940689,1562.523957940689,0.0,0.0,145.00191663525513,143,72,13 distributors; concentration index 0.262; mix change 0.436,Channel diversity index 0.494; subchannel diversity index 0.696,0.1009229606438918,0.9726609427711612,False,True,0.0837369402687258,0.5807477203283176,0.3558610446207586,0.8766234081909192,0.9875096719419028,0.9158523463130628,False,False,False,9.452431076893378,3,1,False,new_customers,New customers,3.19630497541099,simulated_actual_payout_year_over_year_growth,DEMO payout: year-over-year change,0.8231031037086473,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.7811672274251225,Sales,-0.97303752204888,product_class|peer_country|date,Quantity: personal history deviation,3.109237891245768,distinct_customers,151.0,107.75190655611016,up,21,True,Customer coverage,3885762.0,4044526.660980445,0.2006597698986721,21,True,True,Sudden customer expansion,1,Medium,PCA + Business Rule,438,438
obs_21eccc1a36ef728f,Sheila Stones,Britanny Bold,Delta,Germany|Poland,Antipiretics,2018-07-01,validation,4568860.0,8977.0,98,46621.02040816326,91,27,33,91,5.395354827248874,11,0.5333693678251827,0.5736144886218438,0.4564837356316537,0.666662719453325,2685529.3000000003,1876.6105717036855,1876.6105717036855,0.0,0.0,170.12884573629486,64,53,11 distributors; concentration index 0.533; mix change 0.574,Channel diversity index 0.456; subchannel diversity index 0.667,0.1007653768717324,0.9726006267559488,False,True,0.0837369402687258,0.8559910359646553,0.9136673403372314,0.6235701959237402,0.7810160803070108,0.6112297347553445,False,False,False,7.994200207886809,2,1,False,distributor_concentration,Distributor concentration,1.5773785577692812,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.8284609424854376,total_quantity_peer_z,Quantity: peer deviation,0.6315866612265943,Quantity,3.998662138068405,product_class|peer_country|team|date,DEMO payout: personal history deviation,7.704479086087351,simulated_actual_payout,1876.6105717036855,992.5430227660016,up,18,True,DEMO payout,4568860.0,2697668.224981035,3.97175797972395,18,True,True,Sudden customer expansion,1,Medium,PCA + Business Rule,439,439
obs_68e881da971a2378,Daniel Gates,Alisha Cordwell,Charlie,Germany,Analgesics,2017-03-01,train,10381447.0,25392.0,63,164784.87301587302,51,42,32,51,2.4012707258272226,11,0.2374176868650106,0.6509897896973285,0.4933355109734674,0.6043726571475674,2059201.235,3770.7461086240073,3770.7461086240073,0.0,0.0,504.1492217248015,9,53,11 distributors; concentration index 0.237; mix change 0.651,Channel diversity index 0.493; subchannel diversity index 0.604,0.1007581608053121,0.9725978647686832,True,True,0.0837369402687258,0.0832740213523131,0.9761565836298932,0.9256227758007116,0.6451957295373666,0.9519572953736656,False,True,True,9.924247296863369,2,-1,True,total_quantity_history_deviation,Quantity: personal history deviation,1.467610120075436,total_sales_history_deviation,Sales: personal history deviation,1.2457019974833017,total_sales_rolling_median,Sales: rolling median,0.7430381414642618,Quantity,8.206669936871704,product_class|peer_country|date,,,distinct_customers,51.0,58.2,,2,False,Customer coverage,10381447.0,2110477.9,0.0,2,False,True,High DEMO attainment without customer growth; Sales growth is concentrated in few customers,2,High,PCA + Peer + Business Rule,440,440
obs_e008358a19621c85,Alan Ray,James Goodwill,Alfa,Germany|Poland,Antimalarial,2018-11-01,validation,1860065.0,8729.0,100,18600.65,91,10,31,91,5.434302937325656,12,0.1884747348270012,0.3344727357600086,0.4999882406795565,0.7405876241529283,2336853.7,846.9773589163926,846.9773589163926,0.0,0.0,79.59698118885234,81,90,12 distributors; concentration index 0.188; mix change 0.334,Channel diversity index 0.500; subchannel diversity index 0.741,0.100687648671355,0.9722557736860006,False,True,0.0837369402687258,0.1850882182893958,0.0452223394301464,0.3437418566796689,0.9678186990839964,0.6258305278703831,False,False,False,6.968434591478561,3,1,False,new_customers,New customers,1.662570150208044,distinct_products,Product breadth,0.7550444549712649,average_price,Average price,0.6350399136986472,Quantity,0.4677113940265422,product_class|peer_country|date,Customer coverage: personal history deviation,0.9339102823522089,distinct_customers,91.0,84.22283576278811,up,22,True,Customer coverage,1860065.0,2818865.3504364486,0.5761018473618107,22,True,False,,0,Medium,PCA only,441,441
