observation_id,representative,product_class,date,total_sales,total_quantity,distinct_customers,simulated_actual_payout
obs_02498a937b0d485c,Erica Jones,Antiseptics,2017-07-01,3102782.0,8813.0,77,1476.1581385526038
obs_ff60c748c8e496b9,Erica Jones,Antiseptics,2017-08-01,3564867.0,7398.0,73,1733.2280143779371
obs_982eb68099f6a917,Erica Jones,Antiseptics,2017-09-01,3939736.0,8798.0,63,1290.9503502691255
obs_01f0c01107cd4029,Erica Jones,Antiseptics,2017-10-01,3911055.0,7097.0,76,1081.4454566955192
obs_541b5b8a6a16fdaf,Erica Jones,Antiseptics,2017-11-01,2557037.0,5780.0,78,726.0659580678533
obs_65f811d5639d7483,Erica Jones,Antiseptics,2017-12-01,6992004.0,19349.0,74,1919.6043005206566
obs_87bcd398c16122ca,Erica Jones,Antiseptics,2018-01-01,7762744.0,16855.0,119,2158.7633196778665
obs_966701c56227ca17,Erica Jones,Antiseptics,2018-02-01,3819529.0,7396.0,102,647.7701438519205
obs_d9a52392c28710a8,Erica Jones,Antiseptics,2018-03-01,3949426.0,11062.0,130,661.2977668588235
obs_41916127eaa3e4de,Erica Jones,Antiseptics,2018-04-01,3977352.0,10458.0,99,983.3040540796001
obs_ce11fd5eaef5bcc2,Erica Jones,Antiseptics,2018-05-01,2982888.0,5486.0,97,799.954809950286
obs_5927199c7eebd454,Erica Jones,Antiseptics,2018-06-01,3261008.0,10777.0,122,851.2317709838125
obs_73bdc503445cb9af,Erica Jones,Antiseptics,2018-07-01,3982251.0,9675.0,111,1232.0046082362096
obs_888624f62fe4cfee,Erica Jones,Antiseptics,2018-08-01,4887315.0,18792.0,99,1568.8264255321803
obs_40a6f45b08428bcc,Erica Jones,Antiseptics,2018-09-01,4928227.0,10028.0,100,1251.8787137497707
obs_b108a68b96f29533,Erica Jones,Antiseptics,2018-10-01,4572658.0,10368.0,149,931.274961774681
obs_b162a97feff97b66,Erica Jones,Antiseptics,2018-11-01,4180258.0,13989.0,114,872.8117451946558
obs_4b1db870abc01152,Erica Jones,Antiseptics,2018-12-01,2739814.0,8012.0,106,686.2911449259396
obs_1faa474944514701,Erica Jones,Antiseptics,2019-01-01,767167.0,2809.0,39,383.6321221256716
obs_13c0551c97421ce1,Erica Jones,Antiseptics,2019-02-01,2559032.0,5935.0,56,930.109239362227
obs_889e417ddd683809,Erica Jones,Antiseptics,2019-03-01,1776327.0,5318.0,85,755.4418976750826
obs_a190a3470aca3529,Erica Jones,Antiseptics,2019-04-01,988296.0,2564.0,56,655.1241746079061
obs_ed1716315ce2f89a,Erica Jones,Mood Stabilizers,2017-01-01,1931261.0,3942.0,60,10625.053398058253
obs_1c93ed3f616ce45b,Erica Jones,Mood Stabilizers,2017-02-01,3354594.0,10531.0,62,1858.005714039154
obs_dd731e0c61511cf4,Erica Jones,Mood Stabilizers,2017-03-01,3025437.0,7693.0,62,1139.2347953775477
obs_2c80cfc92072f711,Erica Jones,Mood Stabilizers,2017-04-01,3316600.0,9021.0,68,1080.3863210504794
obs_0aca714c8947d562,Erica Jones,Mood Stabilizers,2017-05-01,5393790.0,10338.0,71,1723.666299971488
obs_0d3c9c4be99aa1d8,Erica Jones,Mood Stabilizers,2017-06-01,4882432.0,15006.0,58,1536.5529618880958
obs_8b56840a414b53fa,Erica Jones,Mood Stabilizers,2017-07-01,2158773.0,5194.0,76,571.9547322683943
obs_96d2e226d31577e9,Erica Jones,Mood Stabilizers,2017-08-01,2677051.0,6788.0,61,649.249591306653
obs_6b020e5bfb1650f3,Erica Jones,Mood Stabilizers,2017-09-01,4176022.0,8348.0,58,1643.1233899083986
obs_b2f32696ec50e6f8,Erica Jones,Mood Stabilizers,2017-10-01,1641163.0,4954.0,60,696.3947836413081
obs_a5d2109ed12e13d6,Erica Jones,Mood Stabilizers,2017-11-01,3339698.0,11714.0,65,1263.9911616917486
obs_e2f7f8bf9ea4bf2f,Erica Jones,Mood Stabilizers,2017-12-01,1592049.0,7041.0,58,597.1149129599517
obs_ba5ecd10c0998bd2,Erica Jones,Mood Stabilizers,2018-01-01,2794023.0,9311.0,93,1816.0986213133522
obs_149c8d214e505346,Erica Jones,Mood Stabilizers,2018-02-01,4288764.0,9732.0,98,1612.8374496600964
obs_24442b9a94e1a6f7,Erica Jones,Mood Stabilizers,2018-03-01,3069001.0,7426.0,99,1083.0297483947088
obs_a989ff2712f9c12f,Erica Jones,Mood Stabilizers,2018-04-01,1548004.0,3737.0,84,617.2815286279726
obs_d528493d6805d843,Erica Jones,Mood Stabilizers,2018-05-01,2234014.0,6563.0,112,780.0451916766956
obs_092f3b1e6b398f1e,Erica Jones,Mood Stabilizers,2018-06-01,3744596.0,13230.0,91,1784.191648467388
obs_3770032df4a3e2f1,Erica Jones,Mood Stabilizers,2018-07-01,2997279.0,6885.0,97,1378.2236881967196
obs_6e40a3bd41969dcb,Erica Jones,Mood Stabilizers,2018-08-01,4528134.0,10092.0,98,1583.43234060866
obs_f78d6eb89d7c1767,Erica Jones,Mood Stabilizers,2018-09-01,3389714.0,10677.0,99,909.1467676391694
obs_d58b09b05a6b6144,Erica Jones,Mood Stabilizers,2018-10-01,1416547.0,4166.0,118,554.2930058807092
obs_f9e45f05702360d0,Erica Jones,Mood Stabilizers,2018-11-01,3856018.0,7840.0,92,1130.53933020474
obs_d65eb48503f91821,Erica Jones,Mood Stabilizers,2018-12-01,1261989.0,5490.0,92,521.091906021043
obs_f9409e706a67bb78,Erica Jones,Mood Stabilizers,2019-01-01,729480.0,2123.0,46,624.9785621525818
obs_6973de100a5d6b7b,Erica Jones,Mood Stabilizers,2019-02-01,1323941.0,3953.0,55,1023.1683989029277
obs_392b8f8d5d2be289,Erica Jones,Mood Stabilizers,2019-03-01,2012908.0,4459.0,56,1685.7137935141327
obs_0e3e4e142988957b,Erica Jones,Mood Stabilizers,2019-04-01,1633657.0,4063.0,53,1247.4938056922038
obs_bd73c32a613a01a5,Jessica Smith,Analgesics,2017-01-01,3196772.0,8766.0,45,16768.310679611648
obs_75d8eca18ba89778,Jessica Smith,Analgesics,2017-02-01,2089221.0,4914.0,51,725.8792391776661
obs_0bc960191a55d7f9,Jessica Smith,Analgesics,2017-03-01,1783481.0,3767.0,59,741.3556312285064
obs_cd64c7cb8e44bcc2,Jessica Smith,Analgesics,2017-04-01,2587592.0,5495.0,60,1253.087300672384
obs_fa92e2cc98cbc505,Jessica Smith,Analgesics,2017-05-01,6256609.0,25190.0,68,2703.7422488819784
obs_54a3917b64f9bde1,Jessica Smith,Analgesics,2017-06-01,3029716.0,5675.0,70,1170.9503684604229
obs_e315a185e103df51,Jessica Smith,Analgesics,2017-07-01,1427795.0,3506.0,64,593.1531382473005
obs_eca2bb43009c3b5f,Jessica Smith,Analgesics,2017-08-01,11304158.0,19653.0,70,3061.2111299560174
obs_f206ee28d3c9ee51,Jessica Smith,Analgesics,2017-09-01,2426864.0,6568.0,70,833.2672041150142
obs_1993aa4c5400524c,Jessica Smith,Analgesics,2017-10-01,1370006.0,3838.0,64,661.0560725553717
obs_048d304ecf78185d,Jessica Smith,Analgesics,2017-11-01,2149186.0,5939.0,70,894.8409396389425
obs_30263cfb7575a80a,Jessica Smith,Analgesics,2017-12-01,2531948.0,4918.0,50,1179.7284772860355
obs_b59cbd08569fb1fb,Jessica Smith,Analgesics,2018-01-01,11671024.0,24509.0,103,3886.1355560049064
obs_00596573c5f20356,Jessica Smith,Analgesics,2018-02-01,5170895.0,14869.0,99,2228.470335768641
obs_ad56092096392851,Jessica Smith,Analgesics,2018-03-01,5970013.0,11867.0,113,1151.1426276818597
obs_4b9df30d99de2528,Jessica Smith,Analgesics,2018-04-01,1442536.0,3162.0,87,425.94438927723206
obs_c684edf8178fb200,Jessica Smith,Analgesics,2018-05-01,2379186.0,5404.0,101,585.0323281155897
obs_18fe79a3239e7368,Jessica Smith,Analgesics,2018-06-01,5285296.0,10804.0,98,2328.3846533658625
obs_451ac52478edfc8d,Jessica Smith,Analgesics,2018-07-01,3531178.0,11648.0,100,1551.2085621614942
obs_a943a1d9a04eea0a,Jessica Smith,Analgesics,2018-08-01,14016644.0,22248.0,100,3176.891285713961
obs_69eb056c724f001f,Jessica Smith,Analgesics,2018-09-01,3147394.0,7757.0,94,683.6165368170139
obs_848ab056cb80733d,Jessica Smith,Analgesics,2018-10-01,3518861.0,9001.0,116,975.6154821944591
obs_1ef450087534d063,Jessica Smith,Analgesics,2018-11-01,1149557.0,-1012.0,98,487.8769914359121
obs_438e87ccdfc7619e,Jessica Smith,Analgesics,2018-12-01,3396017.0,14342.0,87,1059.4578735197854
obs_a1e4ca82ef0309af,Jessica Smith,Analgesics,2019-01-01,941037.0,2272.0,55,451.77199245611973
obs_6503b2dd1b66b41d,Jessica Smith,Analgesics,2019-02-01,2142025.0,5665.0,51,2011.3449380175332
obs_91ba83492f3c9342,Jessica Smith,Analgesics,2019-03-01,3565485.0,6523.0,61,1770.072082684666
obs_7200cb8bd36c4c13,Jessica Smith,Analgesics,2019-04-01,2757979.0,5178.0,42,1312.5690144624286
obs_d11687b67e281458,Jessica Smith,Antibiotics,2017-01-01,2016350.0,4621.0,50,11038.106796116504
obs_eb566018c674d79a,Jessica Smith,Antibiotics,2017-02-01,7703811.0,21003.0,47,3104.694907962359
obs_e807748135c8dedd,Jessica Smith,Antibiotics,2017-03-01,1568936.0,4714.0,52,485.0638278961824
obs_98f1081ab65cc75e,Jessica Smith,Antibiotics,2017-04-01,1265541.0,2491.0,41,707.0190874070493
obs_74422b86aacae2d2,Jessica Smith,Antibiotics,2017-05-01,1485294.0,3335.0,38,939.3364402891855
obs_cf7d2172be882e15,Jessica Smith,Antibiotics,2017-06-01,977494.0,2676.0,47,729.2098235959718
obs_5e5c09b685f1bf17,Jessica Smith,Antibiotics,2017-07-01,1582425.0,4696.0,59,1267.468568241083
obs_cab75bcadeb80081,Jessica Smith,Antibiotics,2017-08-01,2292820.0,6102.0,49,1623.399167901655
obs_e2b6bfa92eb956c6,Jessica Smith,Antibiotics,2017-09-01,3548794.0,16132.0,44,2338.655407984949
obs_aaa50611211a6ad3,Jessica Smith,Antibiotics,2017-10-01,1737530.0,4526.0,54,801.8059627763258
obs_df737925c58762c3,Jessica Smith,Antibiotics,2017-11-01,3386836.0,6505.0,58,1542.6561457409084
obs_c0e042a749e1d752,Jessica Smith,Antibiotics,2017-12-01,5666290.0,13539.0,43,1780.380429988515
obs_4e3ae75c3fa87163,Jessica Smith,Antibiotics,2018-01-01,885123.0,2444.0,66,440.2976816223022
obs_4b309b0dde35281b,Jessica Smith,Antibiotics,2018-02-01,1357033.0,3112.0,81,541.7563251491122
obs_71a8785cd0972f04,Jessica Smith,Antibiotics,2018-03-01,3000691.0,7017.0,89,2323.40508042535
obs_1f1963680bbeeb26,Jessica Smith,Antibiotics,2018-04-01,7372282.0,17273.0,93,3887.207547570997
obs_738e85a119e6eb35,Jessica Smith,Antibiotics,2018-05-01,3653016.0,9262.0,69,1227.4169831749402
obs_440cf65a65a2e366,Jessica Smith,Antibiotics,2018-06-01,8320657.0,16096.0,87,2355.7038577151443
obs_3e2813855b634f69,Jessica Smith,Antibiotics,2018-07-01,7036111.0,11405.0,103,944.9519560044644
obs_f4ef65b329725b1d,Jessica Smith,Antibiotics,2018-08-01,408287.0,4211.0,79,292.2529376275191
obs_5fb5b0bced9c02ff,Jessica Smith,Antibiotics,2018-09-01,3980010.0,8821.0,70,661.884567196365
obs_8a4675ad028e63e6,Jessica Smith,Antibiotics,2018-10-01,2351565.0,7225.0,96,680.2262083890455
obs_c391486438f5a080,Jessica Smith,Antibiotics,2018-11-01,4059897.0,10273.0,98,1845.2257182001847
obs_28022f8d6683c03e,Jessica Smith,Antibiotics,2018-12-01,15135840.0,40885.0,69,3096.099669506124
obs_7cf5dbfadbb0dd0d,Jessica Smith,Antibiotics,2019-01-01,1591018.0,4043.0,36,535.3540994826185
obs_a093dd93e57cf6d1,Jessica Smith,Antibiotics,2019-02-01,1555747.0,3340.0,34,529.0281343188985
obs_0d6759992602f406,Jessica Smith,Antibiotics,2019-03-01,3786732.0,6877.0,51,2405.373111728295
obs_0c4f481a7326995f,Jessica Smith,Antibiotics,2019-04-01,969400.0,2586.0,34,693.6617224995362
obs_45d0000ddc5b8b92,Jessica Smith,Antimalarial,2017-01-01,1642324.0,5053.0,45,9222.446601941749
obs_d32febf883bab2bd,Jessica Smith,Antimalarial,2017-02-01,513434.0,2222.0,43,477.64065357253753
obs_b46f9e80805342c1,Jessica Smith,Antimalarial,2017-03-01,985392.0,3076.0,56,915.6762462223883
obs_13dafee7e70e41b9,Jessica Smith,Antimalarial,2017-04-01,1369537.0,3637.0,40,1436.6987615278158
obs_c7ace9c3db3422d3,Jessica Smith,Antimalarial,2017-05-01,1838218.0,4985.0,51,2013.9184074750358
obs_b45afd788e07ea13,Jessica Smith,Antimalarial,2017-06-01,5333855.0,13492.0,54,3140.6024444757604
obs_53a3f4b5b6ef655d,Jessica Smith,Antimalarial,2017-07-01,1940089.0,3917.0,48,1030.847506524021
obs_9362df50c664d001,Jessica Smith,Antimalarial,2017-08-01,1476508.0,3766.0,50,804.1638473626824
obs_1b1075c78359f83c,Jessica Smith,Antimalarial,2017-09-01,720668.0,3472.0,52,520.4815358610788
obs_08ef5f4baba26ce7,Jessica Smith,Antimalarial,2017-10-01,1507043.0,4696.0,51,993.2139939417805
obs_ea1abb7d972a552d,Jessica Smith,Antimalarial,2017-11-01,6026852.0,13040.0,52,3231.4700026546498
obs_433656d2edc018ad,Jessica Smith,Antimalarial,2017-12-01,3824974.0,8674.0,38,2482.070680893399
obs_8b314bfe391f9c8b,Jessica Smith,Antimalarial,2018-01-01,8212488.0,21063.0,70,2292.2671265724093
obs_e4133424a7d0041d,Jessica Smith,Antimalarial,2018-02-01,1674182.0,7099.0,79,452.2721917025333
obs_de1bdbbc146298ff,Jessica Smith,Antimalarial,2018-03-01,3919257.0,8250.0,83,996.1038722410555
obs_38c87787d6b8bdff,Jessica Smith,Antimalarial,2018-04-01,4001934.0,10089.0,91,993.5158275281476
obs_0ffeba0f27397a0d,Jessica Smith,Antimalarial,2018-05-01,1826580.0,5971.0,67,589.3587051276618
obs_1ea520309ab1fd1d,Jessica Smith,Antimalarial,2018-06-01,1325411.0,5046.0,86,496.24695371785486
obs_633d6005a490d842,Jessica Smith,Antimalarial,2018-07-01,1686329.0,5825.0,88,922.245106165302
obs_d61298e8afbdef33,Jessica Smith,Antimalarial,2018-08-01,1573156.0,4950.0,81,929.2873405768227
obs_ecef6fb95deac46c,Jessica Smith,Antimalarial,2018-09-01,1386778.0,4360.0,66,891.8879029322221
obs_814948edc63189b0,Jessica Smith,Antimalarial,2018-10-01,1676752.0,6044.0,97,1043.5101184392997
obs_a7e55e2a1ec76bc7,Jessica Smith,Antimalarial,2018-11-01,2052268.0,5179.0,101,1333.197410081625
obs_86266d57f1974de3,Jessica Smith,Antimalarial,2018-12-01,874545.0,2552.0,85,629.7846143320453
obs_6d466a58064bbf32,Jessica Smith,Antimalarial,2019-01-01,270233.0,1003.0,39,367.352835685747
obs_f1b3c08527ad249a,Jessica Smith,Antimalarial,2019-02-01,1509221.0,3259.0,62,1844.3220571784707
obs_774860ee00f8f643,Jessica Smith,Antimalarial,2019-03-01,1785485.0,4275.0,68,2227.6892305774313
obs_7ce0a356cf1fdf0d,Jessica Smith,Antimalarial,2019-04-01,2519785.0,4096.0,35,1776.20524419841
obs_a693b1e4720f37b7,Jessica Smith,Antipiretics,2017-01-01,1548814.0,2812.0,49,8768.514563106797
obs_73e9acd8c52fc5c4,Jessica Smith,Antipiretics,2017-02-01,1921631.0,3825.0,45,1255.7175724849337
obs_6a2f4fe0164aff97,Jessica Smith,Antipiretics,2017-03-01,4550458.0,8468.0,63,2523.0126506397637
obs_99dcb3232f8bd51a,Jessica Smith,Antipiretics,2017-04-01,2503764.0,4850.0,44,1331.234141044415
obs_ea0a55627efbc7de,Jessica Smith,Antipiretics,2017-05-01,1991045.0,3958.0,57,829.0442104542159
obs_ef3430d4df211b40,Jessica Smith,Antipiretics,2017-06-01,1136255.0,1947.0,53,580.450531931551
obs_05b0f6df06f16e76,Jessica Smith,Antipiretics,2017-07-01,2702965.0,4905.0,51,1397.5254602970235
obs_a162fa5c4cdedf4c,Jessica Smith,Antipiretics,2017-08-01,1815174.0,3567.0,47,913.8366489841761
obs_3361a16617e0093b,Jessica Smith,Antipiretics,2017-09-01,4041695.0,9861.0,40,2330.8814273880466
obs_d98fbee3187ea3db,Jessica Smith,Antipiretics,2017-10-01,5327039.0,18367.0,54,2141.763546823509
obs_7e547f00a67a0898,Jessica Smith,Antipiretics,2017-11-01,2452684.0,5426.0,52,691.8777150320127
obs_529ee7ef8986470d,Jessica Smith,Antipiretics,2017-12-01,1751642.0,3443.0,37,565.5773693285009
obs_265363b36e36ab69,Jessica Smith,Antipiretics,2018-01-01,3662774.0,5574.0,68,1562.346832152003
obs_ff8bebacc8bd4bf7,Jessica Smith,Antipiretics,2018-02-01,3689833.0,7514.0,94,1575.735671575675
obs_7dfc439258a33da7,Jessica Smith,Antipiretics,2018-03-01,4530995.0,9598.0,100,1251.2611588391273
obs_779a4547c5588516,Jessica Smith,Antipiretics,2018-04-01,1247199.0,2578.0,77,496.1234998035102
obs_6e932623d2a294a4,Jessica Smith,Antipiretics,2018-05-01,1720386.0,3388.0,79,589.5026963082569
obs_20ccb4d24d7c2ad4,Jessica Smith,Antipiretics,2018-06-01,9706883.0,16907.0,79,3988.96621235792
obs_8b66e74c01c18008,Jessica Smith,Antipiretics,2018-07-01,1908999.0,4595.0,94,1096.6433458673232
obs_7777ca5d48381645,Jessica Smith,Antipiretics,2018-08-01,3866830.0,7030.0,89,2208.2280317427785
obs_dfc83b5b25c1c2b5,Jessica Smith,Antipiretics,2018-09-01,4049966.0,8286.0,100,1021.0688811127974
obs_961e175161b790a9,Jessica Smith,Antipiretics,2018-10-01,3489393.0,7152.0,113,907.0809023492287
obs_6c771815a75e414e,Jessica Smith,Antipiretics,2018-11-01,2204390.0,4410.0,86,665.104452358796
obs_88135179e9776079,Jessica Smith,Antipiretics,2018-12-01,1113928.0,2627.0,69,482.45092236937006
obs_ac773a96bb138aa8,Jessica Smith,Antipiretics,2019-01-01,758931.0,2008.0,42,500.69051310982843
obs_d5ca598502762b8a,Jessica Smith,Antipiretics,2019-02-01,5158992.0,16519.0,52,3498.2288339494917
obs_1a58e4d3c759c7d0,Jessica Smith,Antipiretics,2019-03-01,10072979.0,17529.0,55,5639.687332635467
obs_9393cf3bd272aba4,Jessica Smith,Antipiretics,2019-04-01,1883157.0,3168.0,27,515.7943306061957
obs_f7a43f9660ca17e3,Jessica Smith,Antiseptics,2017-01-01,2931765.0,5143.0,61,15481.868932038837
obs_d2f819093ae640b0,Jessica Smith,Antiseptics,2017-02-01,2329924.0,6508.0,60,828.6775549683373
obs_6073c97338d52c0e,Jessica Smith,Antiseptics,2017-03-01,2674115.0,8751.0,77,990.131587596627
obs_69396bae196c921a,Jessica Smith,Antiseptics,2017-04-01,3551330.0,11869.0,65,1361.6982646050633
obs_3635e8c427192ea7,Jessica Smith,Antiseptics,2017-05-01,1946160.0,12899.0,73,779.9348741981944
obs_8dc7fed7a389fd89,Jessica Smith,Antiseptics,2017-06-01,1601018.0,3276.0,62,685.953504552064
obs_7168f625808ebdbb,Jessica Smith,Antiseptics,2017-07-01,6675853.0,14186.0,63,2915.179296566482
obs_7fd81698e140b320,Jessica Smith,Antiseptics,2017-08-01,3778213.0,9119.0,77,2106.0292840549137
obs_07faa0093b1b83a4,Jessica Smith,Antiseptics,2017-09-01,2467553.0,5271.0,75,725.5586551641962
obs_3a669adbb7df7796,Jessica Smith,Antiseptics,2017-10-01,4290996.0,8508.0,63,1128.302233747999
obs_ece23a8d928453f3,Jessica Smith,Antiseptics,2017-11-01,4488685.0,10168.0,87,1191.8015216260133
obs_c620dd787f8d23cf,Jessica Smith,Antiseptics,2017-12-01,5110754.0,11397.0,57,1195.4386252570037
obs_d2644044d6da3e96,Jessica Smith,Antiseptics,2018-01-01,5148505.0,12512.0,113,1141.9857774853108
obs_63f6d3343a634da0,Jessica Smith,Antiseptics,2018-02-01,3628639.0,7802.0,135,766.9908127211112
obs_e5e80f98d5036969,Jessica Smith,Antiseptics,2018-03-01,1606599.0,4221.0,123,478.9004011495562
obs_68e2ec0229a13cda,Jessica Smith,Antiseptics,2018-04-01,2184838.0,5651.0,115,688.4292447693693
obs_d819a4a94915350c,Jessica Smith,Antiseptics,2018-05-01,4176123.0,16219.0,124,2069.6733290492034
obs_00311e0c09a25f8c,Jessica Smith,Antiseptics,2018-06-01,4009571.0,10225.0,117,1977.1601937081698
obs_3f6d6e7383bf34c5,Jessica Smith,Antiseptics,2018-07-01,14119138.0,24390.0,127,2959.3974605854073
obs_0b259d033a6e191e,Jessica Smith,Antiseptics,2018-08-01,1954818.0,5405.0,94,590.8451247840505
obs_766fe3a476b2f940,Jessica Smith,Antiseptics,2018-09-01,3018166.0,6810.0,102,798.1119275155343
obs_92762d44fa55a27c,Jessica Smith,Antiseptics,2018-10-01,4172570.0,10626.0,152,1427.7733708779838
obs_83dc9887f0271c97,Jessica Smith,Antiseptics,2018-11-01,2190227.0,6077.0,103,778.4088037029419
obs_3696fd0ba387683b,Jessica Smith,Antiseptics,2018-12-01,2869896.0,6838.0,104,942.384082614203
obs_bdef240254c3c291,Jessica Smith,Antiseptics,2019-01-01,2113185.0,3867.0,65,786.1612203883252
obs_fce724102d01ef18,Jessica Smith,Antiseptics,2019-02-01,2567661.0,7419.0,56,1172.726250111035
obs_d66050ec3113da29,Jessica Smith,Antiseptics,2019-03-01,1569094.0,5355.0,63,694.9746967209774
obs_d24a62812072f37a,Jessica Smith,Antiseptics,2019-04-01,3132281.0,5448.0,53,1548.8542854524724
obs_e90cc232be59aba2,Jessica Smith,Mood Stabilizers,2017-01-01,1135206.0,3255.0,47,6760.708737864077
obs_588145622e0b71f2,Jessica Smith,Mood Stabilizers,2017-02-01,2996285.0,6728.0,61,2531.2716648373935
obs_c28019ea673bd80c,Jessica Smith,Mood Stabilizers,2017-03-01,2598756.0,8804.0,70,1276.7273229385605
obs_1398abdce4708efe,Jessica Smith,Mood Stabilizers,2017-04-01,1835584.0,4909.0,55,764.3192709366081
obs_1dd29706deab1968,Jessica Smith,Mood Stabilizers,2017-05-01,2558499.0,4651.0,62,966.875577675574
obs_e08f153bead0da34,Jessica Smith,Mood Stabilizers,2017-06-01,2600518.0,6369.0,69,990.114054358108
obs_5f57983318fffd6e,Jessica Smith,Mood Stabilizers,2017-07-01,3853157.0,8922.0,75,1577.697180169697
obs_330e1cc1cc2e3c2e,Jessica Smith,Mood Stabilizers,2017-08-01,1143139.0,3216.0,58,570.0834476017052
obs_266e5b7884c84062,Jessica Smith,Mood Stabilizers,2017-09-01,7154144.0,15021.0,66,2585.459103491383
obs_b93166c4530f273d,Jessica Smith,Mood Stabilizers,2017-10-01,2407671.0,8568.0,69,704.9927488409196
obs_c50e16976d711d4c,Jessica Smith,Mood Stabilizers,2017-11-01,13833967.0,23524.0,62,4039.2174475520324
obs_dc8750e2367c6e19,Jessica Smith,Mood Stabilizers,2017-12-01,1260548.0,4686.0,48,378.2997319150346
obs_81f83a6282e48455,Jessica Smith,Mood Stabilizers,2018-01-01,1171371.0,2613.0,78,604.2593853328339
obs_6be1d05f2c0fd4a0,Jessica Smith,Mood Stabilizers,2018-02-01,3048114.0,7009.0,95,2423.828359008354
obs_baa6dcd2ae6ba2fc,Jessica Smith,Mood Stabilizers,2018-03-01,2501300.0,6729.0,99,2158.1258725785806
obs_27c558fb9c2f290c,Jessica Smith,Mood Stabilizers,2018-04-01,4196583.0,8972.0,103,1786.1174325273187
obs_59227d080bd5a67c,Jessica Smith,Mood Stabilizers,2018-05-01,1993013.0,4924.0,92,726.1052435218719
obs_3dafc4b5eb647e2d,Jessica Smith,Mood Stabilizers,2018-06-01,4928785.0,11627.0,94,2141.370564976115
obs_d91968c24a57f672,Jessica Smith,Mood Stabilizers,2018-07-01,3295834.0,9108.0,117,821.8650450172419
obs_eeb54bf126948756,Jessica Smith,Mood Stabilizers,2018-08-01,6867225.0,11579.0,111,2261.460033767489
obs_5869cc04a6d3c608,Jessica Smith,Mood Stabilizers,2018-09-01,2077087.0,6228.0,93,556.8589906622549
obs_dda7a903327b9dd2,Jessica Smith,Mood Stabilizers,2018-10-01,7928566.0,14687.0,129,2417.7828575716926
obs_475498238e5d1e8d,Jessica Smith,Mood Stabilizers,2018-11-01,2213690.0,2764.0,111,484.72511737634306
obs_4b77c7a3ecd392cf,Jessica Smith,Mood Stabilizers,2018-12-01,1876191.0,4049.0,83,867.140835051715
obs_439ed5ddc4725821,Jessica Smith,Mood Stabilizers,2019-01-01,1406369.0,3025.0,54,712.6009500369873
obs_517f0b361f499a26,Jessica Smith,Mood Stabilizers,2019-02-01,5275851.0,17104.0,64,2615.0490373563257
obs_b3f7eae2e1c434f2,Jessica Smith,Mood Stabilizers,2019-03-01,6443232.0,13043.0,73,2917.0917429365372
obs_cf6d4a789a91eb96,Jessica Smith,Mood Stabilizers,2019-04-01,2275949.0,4614.0,43,564.1188819539688
obs_6251c1a84b617f8e,Jimmy Grey,Analgesics,2017-01-01,2125213.0,5665.0,62,11566.567961165048
obs_a2e9ab498e13ed91,Jimmy Grey,Analgesics,2017-02-01,2049485.0,5023.0,65,952.208882875242
obs_0a16da559a66f0b7,Jimmy Grey,Analgesics,2017-03-01,1228884.0,4664.0,48,678.686552465324
obs_903c9372d91c3625,Jimmy Grey,Analgesics,2017-04-01,906904.0,2649.0,52,572.2111849031644
obs_c3860532d86d8a86,Jimmy Grey,Analgesics,2017-05-01,1192666.0,2733.0,53,956.6949496493195
obs_a0852ea50e37e563,Jimmy Grey,Analgesics,2017-06-01,4418767.0,8306.0,81,3048.5190525024145
